pecha id,language,url
PD34EE5E6,en,https://github.com/OpenPecha/PD34EE5E6
P8FBAB3CC,de,https://github.com/OpenPecha/P8FBAB3CC
P89A5B2FB,zh,https://github.com/OpenPecha/P89A5B2FB
P6AD504B4,bo,https://github.com/OpenPecha/P6AD504B4
